data length,16384
frequency,1000.000000000
amp,4.000000000
offset,0.000000000
phase,0.000000000







xpos,value
2.246094e-005,0.28125
2.252197e-005,0.28198
2.258301e-005,0.28271
2.264404e-005,0.28345
2.270508e-005,0.28418
2.276611e-005,0.28491
2.282715e-005,0.28564
2.288818e-005,0.28638
2.294922e-005,0.28735
2.301025e-005,0.28809
2.307129e-005,0.28882
2.313232e-005,0.28955
2.319336e-005,0.29028
2.325440e-005,0.29102
2.331543e-005,0.29175
2.337646e-005,0.29248
2.343750e-005,0.29321
2.349853e-005,0.29419
2.355957e-005,0.29492
2.362061e-005,0.29565
2.368164e-005,0.29639
2.374268e-005,0.29712
2.380371e-005,0.29785
2.386475e-005,0.29858
2.392578e-005,0.29932
2.398682e-005,0.30005
2.404785e-005,0.30103
2.410889e-005,0.30176
2.416992e-005,0.30249
2.423096e-005,0.30322
2.429199e-005,0.30396
2.435303e-005,0.30469
2.441406e-005,0.30542
2.447510e-005,0.30615
2.453613e-005,0.30688
2.459717e-005,0.30762
2.465820e-005,0.30859
2.471924e-005,0.30933
2.478027e-005,0.31006
2.484131e-005,0.31079
2.490234e-005,0.31152
2.496338e-005,0.31226
2.502441e-005,0.31299
2.508545e-005,0.31372
2.514648e-005,0.31445
2.520752e-005,0.31519
2.526855e-005,0.31616
2.532959e-005,0.31689
2.539063e-005,0.31763
2.545166e-005,0.31836
2.551270e-005,0.31909
2.557373e-005,0.31982
2.563476e-005,0.32056
2.569580e-005,0.32129
2.575684e-005,0.32202
2.581787e-005,0.32275
2.587891e-005,0.32373
2.593994e-005,0.32446
2.600098e-005,0.32520
2.606201e-005,0.32593
2.612305e-005,0.32666
2.618408e-005,0.32739
2.624512e-005,0.32813
2.630615e-005,0.32886
2.636719e-005,0.32959
2.642822e-005,0.33032
2.648926e-005,0.33130
2.655029e-005,0.33203
2.661133e-005,0.33276
2.667236e-005,0.33350
2.673340e-005,0.33423
2.679443e-005,0.33496
2.685547e-005,0.33569
2.691650e-005,0.33643
2.697754e-005,0.33716
2.703857e-005,0.33789
2.709961e-005,0.33887
2.716064e-005,0.33960
2.722168e-005,0.34033
2.728271e-005,0.34106
2.734375e-005,0.34180
2.740479e-005,0.34253
2.746582e-005,0.34326
2.752686e-005,0.34399
2.758789e-005,0.34473
2.764893e-005,0.34546
2.770996e-005,0.34644
2.777100e-005,0.34717
2.783203e-005,0.34790
2.789307e-005,0.34863
2.795410e-005,0.34937
2.801514e-005,0.35010
2.807617e-005,0.35083
2.813721e-005,0.35156
2.819824e-005,0.35229
2.825928e-005,0.35303
2.832031e-005,0.35376
2.838135e-005,0.35474
2.844238e-005,0.35547
2.850342e-005,0.35620
2.856445e-005,0.35693
2.862549e-005,0.35767
2.868652e-005,0.35840
2.874756e-005,0.35913
2.880859e-005,0.35986
2.886963e-005,0.36060
2.893066e-005,0.36133
2.899170e-005,0.36206
2.905274e-005,0.36304
2.911377e-005,0.36377
2.917480e-005,0.36450
2.923584e-005,0.36523
2.929687e-005,0.36597
2.935791e-005,0.36670
2.941894e-005,0.36743
2.947998e-005,0.36816
2.954102e-005,0.36890
2.960205e-005,0.36963
2.966309e-005,0.37036
2.972412e-005,0.37109
2.978516e-005,0.37207
2.984619e-005,0.37280
2.990723e-005,0.37354
2.996826e-005,0.37427
3.002930e-005,0.37500
3.009033e-005,0.37573
3.015137e-005,0.37646
3.021240e-005,0.37720
3.027344e-005,0.37793
3.033447e-005,0.37866
3.039551e-005,0.37939
3.045654e-005,0.38037
3.051758e-005,0.38110
3.057861e-005,0.38184
3.063965e-005,0.38257
3.070068e-005,0.38330
3.076172e-005,0.38403
3.082275e-005,0.38477
3.088379e-005,0.38550
3.094483e-005,0.38623
3.100586e-005,0.38696
3.106689e-005,0.38770
3.112793e-005,0.38843
3.118896e-005,0.38940
3.125000e-005,0.39014
3.131104e-005,0.39087
3.137207e-005,0.39160
3.143310e-005,0.39233
3.149414e-005,0.39307
3.155518e-005,0.39380
3.161621e-005,0.39453
3.167725e-005,0.39526
3.173828e-005,0.39600
3.179932e-005,0.39673
3.186035e-005,0.39746
3.192139e-005,0.39819
3.198242e-005,0.39917
3.204346e-005,0.39990
3.210449e-005,0.40063
3.216553e-005,0.40137
3.222656e-005,0.40210
3.228760e-005,0.40283
3.234863e-005,0.40356
3.240967e-005,0.40430
3.247070e-005,0.40503
3.253174e-005,0.40576
3.259277e-005,0.40649
3.265381e-005,0.40723
3.271484e-005,0.40796
3.277588e-005,0.40894
3.283691e-005,0.40967
3.289795e-005,0.41040
3.295899e-005,0.41113
3.302002e-005,0.41187
3.308105e-005,0.41260
3.314209e-005,0.41333
3.320313e-005,0.41406
3.326416e-005,0.41479
3.332520e-005,0.41553
3.338623e-005,0.41626
3.344726e-005,0.41699
3.350830e-005,0.41772
3.356934e-005,0.41846
3.363037e-005,0.41943
3.369141e-005,0.42017
3.375244e-005,0.42090
3.381348e-005,0.42163
3.387451e-005,0.42236
3.393555e-005,0.42310
3.399658e-005,0.42383
3.405762e-005,0.42456
3.411865e-005,0.42529
3.417969e-005,0.42603
3.424072e-005,0.42676
3.430176e-005,0.42749
3.436279e-005,0.42822
3.442383e-005,0.42896
3.448486e-005,0.42993
3.454590e-005,0.43066
3.460693e-005,0.43140
3.466797e-005,0.43213
3.472900e-005,0.43286
3.479004e-005,0.43359
3.485107e-005,0.43433
3.491211e-005,0.43506
3.497315e-005,0.43579
3.503418e-005,0.43652
3.509521e-005,0.43726
3.515625e-005,0.43799
3.521729e-005,0.43872
3.527832e-005,0.43945
3.533936e-005,0.44019
3.540039e-005,0.44116
3.546142e-005,0.44189
3.552246e-005,0.44263
3.558350e-005,0.44336
3.564453e-005,0.44409
3.570557e-005,0.44482
3.576660e-005,0.44556
3.582764e-005,0.44629
3.588867e-005,0.44702
3.594971e-005,0.44775
3.601074e-005,0.44849
3.607178e-005,0.44922
3.613281e-005,0.44995
3.619385e-005,0.45068
3.625488e-005,0.45142
3.631592e-005,0.45215
3.637695e-005,0.45313
3.643799e-005,0.45386
3.649902e-005,0.45459
